"","p_pfspd","p_pfsd","p_pdd","p_dd","p_ae","rr","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs","NMB_int","NMB_comp","iNMB","NHB_int","NHB_comp","iNHB"
"21",0.162765545792235,0.0583384672788572,0.251935734690788,1,0.0661327856013767,0.755847671109037,0.73663823292469,0.526044179566824,0,0.222468505818199,908.77871583544,1578.90162838458,0,9914.6551146314,304.316019081506,4.12657639860513,4.66174765271256,3.80576593132684,4.25932230463568,7800.92740839844,52167.311664626,6213.64275748851,42571.4729989972,6.43504180010308,7.11833580260681,5.91447058837026,6.48554458628025,3.29778116723614,4.09485344885193,2.61668942113412,2.39069113742832,2.42927169160515,3.01642560864786,1.37649423972169,1.25760915798616,2710.50198349468,39403.0168783346,3503.14077399383,3148.33085461761,0.0147124619983336,20.1252660449817,0.571073997909985,0.453556373308843,36357.8302415086,298174.311371857,298247.631748658,-73.3203768011808,3.72717889214822,3.72809539685823,-0.000916504710014809
"22",0.163401487330811,0.0462646061575692,0.220626782745094,1,0.0698316954256892,0.703139019773625,0.727931049988676,0.416626347989954,0,0.132145128122729,645.838327778627,1544.38676146332,0,9988.82474682448,784.37078953257,4.20553790024841,5.01747289716607,3.86002263356311,4.5467966453151,7859.15503953983,58909.7525788541,6069.94391352111,47072.644681107,7.28011372748885,8.27838650504912,6.63787194774723,7.4599124835205,3.51588099543937,4.65148280775499,3.12199095230786,2.80842967576551,2.55931894464541,3.38595876425336,1.3007036889177,1.17006579940079,2043.90045718317,43476.1747758822,4026.04345633794,3541.6959631494,0.0092279183390551,54.7739420754458,0.822040535773267,0.686774011751988,41002.7007675859,316671.086944101,302731.866771528,13939.2201725732,3.95838858680126,3.7841483346441,0.174240252157165
"23",0.120170926227205,0.0662411115439313,0.140050157176623,1,0.060300469984456,0.744300987710408,0.724653316702257,0.598422208157624,0,0.245972442332553,882.407445386756,2052.09315685707,0,9817.27823471303,427.769275547099,5.82161921469888,6.21051256361276,5.20932068938786,5.52546723486757,12983.4056297598,65176.5707117848,9387.42831203324,51066.6012886446,8.80953090537871,9.27814586157761,7.85413608770182,8.22920430821068,4.03411832856403,4.87804379081453,3.82001775913778,3.35116051739615,2.92333722676329,3.5348906120326,2.28598346262457,2.00540887671085,3168.83290466976,45664.3113625004,6218.59540736348,5376.49523778382,0.0148322538758775,25.7946883604004,0.375068220508863,0.316146545479712,41679.1729766113,390970.777500761,407358.226838996,-16387.4493382344,4.88713471875952,5.09197783548745,-0.20484311672793
"24",0.0831950325150241,0.0719163490117929,0.211242982908241,1,0.0348508358066266,0.756581223479426,0.789772549502332,0.507602602772027,0,0.173979040424386,1008.73239716785,1924.8146080361,0,9896.65487990168,497.216995867123,5.53949088311495,6.06266384039461,5.00643027291324,5.43626904844363,10256.4342132129,72851.9328293474,7734.88063527277,56376.5695356578,7.90441927469913,8.4545983100791,7.11322591997244,7.55490115168697,4.94644556588378,5.69672601125712,2.16678035408865,1.85817514042986,3.90656692554254,4.49911782572678,1.0998633473707,0.943214537688474,4359.52670570468,53501.8092049098,3375.35392956808,2857.43190286478,0.00606331497162474,17.3284278832293,0.441675231714536,0.429838775530395,48641.688900385,378524.954339833,392779.541197786,-14254.5868579535,4.73156192924791,4.90974426497233,-0.178182335724418
"25",0.14037290826746,0.0389914260271004,0.173017148660056,1,0.0240747885667059,0.67879266963564,0.722258135415546,0.649472365314086,0,0.126756178544366,1089.66541937005,2210.90159436553,0,9888.0852301543,457.288565561959,6.17824554155811,7.08317140568069,5.54424715826736,8.08317140568069,14784.7689386741,77336.2354179047,10934.2129002158,59370.7220197213,9.00133435424611,10.2108533586051,8.06417242494795,9.0336194868871,4.21497249679626,5.65213508995658,3.84919992815168,3.38148439693051,3.04429817636388,4.08230055118882,2.49994898190349,2.19618066954714,4073.06666811928,53479.8118437985,6861.14623209656,5879.90105039289,0.00305162819797924,11.0091255298764,0.969447061939148,0.731182434270616,48436.5091195055,587282.990434734,432605.559761173,154677.430673561,7.34103738043417,5.40756949701466,1.93346788341951
"26",0.174568546841288,0.102032482405683,0.144091496773057,1,0.0181140168633101,0.833323615705213,0.879293694459668,0.402764274313443,0,0.098728517616386,1288.72556608427,1767.03881986501,0,10078.5428751953,537.732609953405,4.03407586643112,4.26099344604256,3.70246971563832,3.90512495090555,10980.3241565415,41262.8412688407,8417.56198775491,34494.0290654752,6.92185621318335,7.03084171490266,6.25762846817349,6.34833770983353,2.48068739673733,2.83304583739346,3.77694107143616,3.51529187244007,2.1812527858767,2.49107934093528,1.52121692976162,1.41583398000327,2944.54309674451,29427.4350361367,5473.0188910104,5056.85353177391,0.00178837003299282,9.74049756464773,0.0907092416600435,0.20265523526723,26076.4670777203,277915.967006969,287780.015263311,-9864.04825634196,3.47394958758711,3.59725019079139,-0.123300603204274
"27",0.0952651987078679,0.119113636875945,0.185830006834868,1,0.0387576536773517,0.768530190135205,0.790581603338258,0.321602339375746,0,0.105273585467619,991.690077549954,2033.85262694095,0,10184.9750742882,440.923096797878,3.6571362824415,3.94808771036444,3.37739997159331,3.6304057467418,8450.69083968617,50769.8521735438,6558.59272465112,41634.5410565096,6.03145819744777,6.20782388268495,5.50955892206611,5.65495191747794,3.42341987524777,3.87189856295141,2.08613904681834,1.78305335452653,2.70649277387344,3.06105177386122,0.670907197719868,0.573434130047505,3062.04772957858,38655.515688414,3496.54499507254,2961.93622341163,0.00408015716692706,17.0891446840376,0.14539299541183,0.253005775148491,35075.9483318585,248797.918682834,263633.405002813,-14835.4863199793,3.10997398353543,3.29541756253517,-0.185443578999741
"28",0.156422577481094,0.0636784706827603,0.146868142060552,1,0.0487975328506239,0.675330940581993,0.880710442894192,0.58568091233708,0,0.145196087378683,879.586729895846,1970.10553571343,0,9893.47127939157,642.326165063467,5.89358990457019,6.64257812846838,5.32957493529676,5.96019371518408,12448.4312016155,59816.1762493956,9182.63557609179,47553.4463913815,8.27890211697362,8.94054889757038,7.42936442539729,7.96602999789101,3.31606805155407,4.41219293099331,4.11329637384322,3.55383706689769,2.92049576235146,3.88586439038975,2.4090791729453,2.08141453563797,2636.92416254392,41980.9073714755,6545.71141354787,5541.19508776546,0.00708521084364334,31.3439321404998,0.536665572493725,0.630618779887314,38370.8108152897,429262.050823345,417183.359247649,12078.6915756954,5.36577563529181,5.21479199059562,0.150983644696193
"29",0.133450933380174,0.11069471985243,0.222273027741898,1,0.0811400009552817,0.709812169496556,0.766440122221526,0.829750998889745,0,0.114112132491517,958.818170582082,2204.65995974993,0,9914.31480366739,532.296721371174,4.40691934932907,4.64859730761209,4.05952346305713,4.25867956804326,8373.76568673573,46164.368196881,6652.17055338977,38283.6884540895,5.54730309458026,5.90493451732023,5.11497629246986,5.41545008679662,2.91629550297767,3.56236565095042,2.19868078949219,1.85308443584619,2.23516588173629,2.73033996491221,1.82435758132084,1.53759866167042,2550.36980805299,34830.2860036286,4101.80074533678,3410.21189398039,0.00925905853937092,43.1905564805503,0.30047379432675,0.199156104986124,31631.5179006998,302410.676989371,318109.706491181,-15699.0295018098,3.78013346236714,3.97637133113976,-0.196237868772623
"30",-1,0.143498450944059,0.199205112128847,1,0.0625496984570975,0.739545641183105,0.711802944039872,0.423972497180789,0,0.171089230436462,816.96528535267,2090.81980168388,0,10046.4032623546,618.577539041684,2.74134399252452,2.92735155137893,2.55400819855643,2.72000604555711,7410.3513822013,34774.4676026522,5903.74179612912,29689.0978771946,4.92608141797408,5.06050051995184,4.55616874839642,4.67103152284251,2.16209912298266,2.60680805094879,2.39406962541375,2.06422347189371,1.53898852104508,1.85553364521219,1.01501967751134,0.875173980117975,1638.7373785651,26008.9115992136,4265.00441756403,3641.49443944163,0.0107015797730575,38.6918385393908,0.11486277444609,0.165997847000681,23785.3560810655,187911.385767374,198416.914088385,-10505.528321011,2.34889232209218,2.48021142610481,-0.131319104012638
