"","p_ae","r_exp_pfs_comp","rr_thx_pfs","r_exp_pfs_int","shape_weib_os","scale_weib_os_comp","rr_thx_os","scale_weib_os_int","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs"
"2446",0.0231889250503141,0.801843427813411,0.598366217473392,0.47979601890661,1.84692576092945,12.4114252971318,1.0725189046775,13.3114882651665,0.629630785925151,0.472258066691113,0,0.102920186582356,1198.27802039991,1718.44640809215,0,10002.7743563526,540.304533035857,5.09128226076683,5.5859659950515,4.57434902973477,4.99174403123664,17637.3689575778,34817.5607285342,13324.9610810772,28449.1552276619,10.509720459743,11.2920710953073,9.42229707120382,10.0543090167739,0.791707938358885,1.56254592758924,8.63058913284494,8.49176308918467,0.498483691452086,0.983827020432156,4.07586533828268,4.01030361929731,908.589496643447,16463.0643046602,12416.3715844337,11973.5618416808,0.00238660849282259,12.5290813209135,0.632011945570083,0.417395001501871,15124.1941465848
"2447",0.0550833782639307,0.803984552272696,0.622521293038703,0.500497503063942,2.03492062852608,11.2004170504368,1.26226801560608,14.1379282042154,0.670646781284565,0.620506242053644,0,0.155689662202182,1047.01426611154,2310.34682692642,0,9999.41373308092,618.557301715714,5.88733663874153,7.51588327741238,5.35147749405326,6.68132065586591,20745.8191593972,41212.2705603207,16112.7736969181,32834.3500499497,9.42249690702907,12.0019187432609,8.56064345228349,10.6615132439867,0.788679111199143,1.48305247470469,7.77196434108435,9.17846076928199,0.528925107392077,0.994604368636813,4.82255238666118,5.69529219978396,790.913680355143,15438.2472568856,15321.8600165629,17362.0305672358,0.00857591255486639,34.072225828323,2.10086979170319,1.32984316181266,16721.5763530316
"2448",0.0438061180216439,0.792095501850287,0.728181203328571,0.57678905568849,1.73890794830334,14.037948331327,1.2128808606881,17.026358854395,0.741964487930916,0.608633163553088,0,0.217142406886652,869.697257236468,2719.20732923141,0,9974.00768748311,485.051303445447,7.36476551898015,8.87058423503309,6.51587970411616,7.70407582435163,30879.6282777736,49343.553005074,22346.3628499001,36828.1728452026,11.9191559543011,14.3094853288497,10.5292538799094,12.4021718240871,0.805711679791251,1.23913055542701,9.72354220011819,11.1630412686601,0.597809453916273,0.919390868036954,5.91807025019989,6.79419712221826,670.887093691407,12734.4486936052,21675.4757562087,24072.4759369522,0.00951216590358048,21.2482146452835,1.87291794417764,1.18819612023547,14481.8099953025
"2449",0.0515561589764478,0.793156878861166,0.659845951032646,0.523361355050232,2.20725644145761,10.3992193068625,1.22265187931791,12.7146250289745,0.863562151927479,0.59779114916102,0,0.195894550696128,775.298114117943,2332.51279124954,0,9931.71291929779,548.754709218703,5.42625472759205,6.80778206244775,4.98577939363685,6.15329363251265,19029.2839433564,37300.6333717415,15067.2211401645,30357.8543616232,8.70985661371202,10.7586288213697,7.98281210645182,9.68673800133933,0.804169637619654,1.4025117781421,7.17864246883216,8.28422622319722,0.694450462777569,1.21115608923603,4.29132893085929,4.95223711387492,596.944382542545,14177.7396785,14470.2767576219,16151.8229980956,0.0100995705983094,28.2916850275538,1.70392589488751,1.16751423887579,15290.6332214587
"2450",0.0277238262709404,0.805171068134734,0.614574241599571,0.494837398556821,1.9930752014653,12.4939439351394,1.06644145530901,13.3240597527392,0.816705306622014,0.51168165316772,0,0.163279545613069,857.595307384946,2773.6048052793,0,10048.6670288019,605.936702617069,5.65339874631116,6.25091803121538,5.09925533683815,5.61509739973395,27759.2744941704,44045.0313321625,20939.6917130547,35101.0084372258,10.5667871837295,11.2941665650775,9.49652834954592,10.0860137831772,0.787007856177118,1.50413229218742,8.7095204933688,8.58188149098982,0.642753492493067,1.228432824891,4.45650184434508,4.39119130859913,646.479468736375,15451.4467548398,20293.2122443184,19632.7627985115,0.00452673375617481,16.7988838745421,0.589485433631314,0.5158420628958,14161.3167241711
"2451",0.0660511423073928,0.820282404762316,0.671239581266711,0.550606017893108,1.97144119921057,11.8131348492487,1.18069386780103,13.9476958760146,0.802524055434054,0.547807607427358,0,0.189069299836688,876.730930349089,2084.84053813747,0,9906.60711109935,477.816136921851,5.66135489091692,6.81837617117192,5.12708471849983,6.08361543457562,19832.8929026521,36554.1468411681,15175.7584833948,29192.7833226318,9.96877504967532,11.8362409553785,9.00303459759013,10.5166315516323,0.766161264949501,1.31523861898999,8.23687333264063,9.20139293264227,0.614862845463758,1.05551063037533,4.51222187303607,5.04059304742976,643.71471707011,13417.5209900897,14532.0437663247,15743.7020308856,0.0124882432294722,31.5603016565938,1.51359695404213,0.956530716075795,14017.024839237
"2452",0.0160374050923504,0.807579116834901,0.614056254444983,0.495899007651627,2.1936978333744,12.2233353466869,1.06384853316566,13.0037773789649,0.748494687631952,0.775306351619752,0,0.0772389815286848,1191.41985989423,1739.83416515671,0,10095.5581907228,719.980168099852,7.98280371577342,8.49571986061986,7.21155002808868,7.62819643133622,17520.9282637758,34044.4996346034,13479.8243081888,28110.0416345783,10.3241550622416,11.0133535822274,9.3286485812186,9.89242050777078,0.783631667480411,1.50014219238946,8.54501691373819,8.39227831538132,0.586544140169256,1.12284846169606,6.62500588791943,6.50658668247585,894.344169366279,15949.8823366093,12585.4801388226,12148.6126843547,0.00123871283569609,11.5466136142759,0.563771926552182,0.416646403247535,14630.2173263895
"2453",0.0713667571199917,0.747324972625637,0.637093668899837,0.476116008670538,1.95300638220183,12.9471618889029,1.12229907903382,14.5305878640175,0.769620347931722,0.602175971968027,0,0.11257366264612,1148.32948356841,1690.79513505136,0,10023.1383842729,682.276996971583,6.75465475353008,7.69534891490446,6.05630785156395,6.82641439825279,18054.6163459546,36454.2648151876,13565.2678622588,29442.5385395028,10.9668714419641,12.3365906930989,9.81409836360419,10.9109679304739,0.874879371896842,1.57739365880606,8.93921899170735,9.33357427166785,0.673324966597534,1.21399425651561,5.38298288496642,5.62045415897736,960.303632748031,16569.9052658276,12604.9642295108,12823.9413769437,0.00803401724017354,48.6918967314283,1.09686956686971,0.770106546688839,15877.270677244
"2454",0.0670594258915921,0.865653720459091,0.615031880420447,0.532404635486911,1.73305722758791,15.2235247482916,0.987576033503719,15.0343881868635,0.821020007025657,0.623637968315366,0,0.233179645436122,1237.38296234915,2030.22845899016,0,9992.17539800798,612.800695149227,8.18585843827234,8.21191972456285,7.18636223861596,7.22669140203796,25605.9790717036,38996.9628083134,18292.3602286484,30633.0603849154,12.8960564755829,12.7426407920384,11.2991738220911,11.1786177629813,0.708111201394844,1.37255561185286,10.5910626206962,9.80606215112849,0.581373463544142,1.12689561808654,6.60498877507182,6.11543267710398,840.829601551743,14562.2168256897,17451.5306270966,16029.7494964231,0.0156368931525513,41.0940628026757,-0.12055605910974,0.040329163422002,12340.7001562671
"2455",0.0603805770158261,0.741309436566681,0.745482551862113,0.552633250491195,1.7536728312378,12.6172877774482,1.44816526602061,18.2719179106868,0.759268875849489,0.351737591249072,0,0.0830287449844166,1130.19488018398,2021.30148834084,0,10020.8137117819,469.540612116004,4.1362357617657,5.90667929975808,3.72321163922892,5.14348808920219,20826.7185174076,43200.3279611454,15535.9917116464,32583.3902619813,10.704878766974,15.2367844590711,9.56001370115962,13.1205965823517,0.88482887400527,1.30908814921813,8.67518482715435,11.8115084331336,0.67182302448515,0.993949887444737,3.05138861474377,4.15455152528851,955.663022458602,13812.1026832698,14580.3286891878,18742.9364456196,0.00501332353105895,28.3511330919285,3.5605828811921,1.42027644997327,17047.3985503349
"2456",0.0309084949329349,0.795967212985465,0.606139403621193,0.482467091781033,1.88421736572292,12.611619769302,1.12941504464639,14.2437531048095,0.80503439771349,0.639168694488627,0,0.132625128406721,1093.30179973018,2308.35457304186,0,10023.3187631463,484.161494436645,6.96252963954041,7.9910296079984,6.24827258369523,7.09252405309489,23654.0184990943,42128.6239584584,17762.1294277704,33427.4870933026,10.6797977513832,12.0901294846075,9.56799402748869,10.700171677285,0.8001071330002,1.55190934246886,8.76788689448849,9.14826233481609,0.644113763921083,1.24934040282035,5.60415881977415,5.84728289338388,837.62047509961,16231.7451814514,16924.5089526708,17180.7772087537,0.00409924310933896,14.9647030975172,1.13217764979627,0.844251469399667,15665.3576655322
"2457",0.0351657683791779,0.780980387276642,0.705796791010333,0.551213451181861,1.76152256596586,15.2739999810406,1.04172081598344,15.9112437235806,0.769685748192052,0.490713305358697,0,0.140249447133764,840.394448465822,2438.72504957051,0,10091.4134102677,500.826150298668,6.58595312863643,6.97593279264541,5.7949757366983,6.12373482542634,30208.8408268323,44375.0226997062,21455.3768196968,33952.8625920874,12.9408703702359,13.4528550803716,11.3419110791513,11.7426343558863,0.822120850483257,1.31339096751883,10.519790228668,10.4292433883675,0.632774701908491,1.01089830950341,5.16220103478981,5.11776849549615,661.229916515875,13583.7357397076,20794.1469031809,20351.5149159802,0.00493197957321371,17.6119363996383,0.400723276735041,0.328759088728042,12497.4857723906
"2458",0.0320338791369972,0.762313877565017,0.671202412794413,0.511666913928304,2.07280566786424,12.5938151774918,0.979068442507733,12.3302070110571,0.696635844707924,0.5153986582762,0,0.150881616719099,756.796067807595,2554.36519500858,0,10083.6378548005,429.40153162044,5.64817499433008,5.63634241993598,5.0911061048154,5.09568831593717,25634.8424797473,39030.4526620579,19345.5450251129,31744.8480015454,10.6512580919461,10.4189072856942,9.57882064674474,9.3889074121434,0.850790053910321,1.44281293293791,8.72803059283441,7.94609447920549,0.592690847874917,1.00511520629272,4.49841525694048,4.09540643311843,615.802612892223,14753.0600490516,18729.7424122207,16978.0325557286,0.00483332347397437,13.7553967651707,-0.189913234601342,0.00458221112177259,12399.3029764325
