full_index;Starting age;intervention;LY disc;LY;QALY disc;QALY;cost disc;costs;kf_incidence;ace costs;dapa costs;screening costs;discounted screening costs;diagnosis costs;PSA screening + office;avg on dapa;dis_LY_detected;dis_QALY_detected;dis_cost_detected;detected_total;original treated
926137;35;[0, 10, 20, 30, 40];23.76353818;43.60402029;18.75854616;32.82593445;214792.7747;484043.555;3.07774642;2387.160372;0;189.9800592;130.6346637;178.6977233;57.15200577;0;7.556036519;5.662594226;88634.84838;0.593339664;0.001101305
164307;35;Placebo;23.7501589;43.57275434;18.902127;33.21532224;225952.2744;507440.5353;3.305724507;132.2230759;0;0;0;0;46.09540402;0;0.492092492;0.28923298;15066.89258;0.161181896;0.000938588
164307;35;[0, 10, 20, 30, 40];23.76760358;43.64722033;18.92230783;33.28541424;229268.2937;515851.3056;2.914154021;2704.407013;0;144.0559662;100.9150847;207.3689721;46.09540402;0;8.856980236;6.751739664;108275.4803;0.652501993;0.000938588
518261;35;Placebo;23.87483918;44.07265501;19.37783036;34.47439548;206225.1381;464535.9297;0.895766132;133.8054789;0;0;0;0;58.96634901;0;0.34877879;0.235303533;7396.103369;0.105050482;0.001713699
518261;35;[0, 10, 20, 30, 40];23.87834337;44.08804815;19.38182632;34.4886496;209949.8878;473240.17;0.861078449;3178.588373;0;191.0802874;132.2213572;198.9448549;58.96634901;0;8.209139192;6.432349011;90085.08053;0.59611696;0.001713699
492781;35;Placebo;23.88130151;44.08632984;19.84677713;35.50830965;276730.4003;621373.5516;1.347181786;141.183024;0;0;0;0;59.13816992;0;0.4907695;0.348791212;12485.22713;0.136567851;0.001147118
492781;35;[0, 10, 20, 30, 40];23.88130151;44.08632984;19.84677709;35.50830957;279382.5484;627282.7825;1.347181786;2317.654598;0;198.8793148;135.9933196;166.2194176;59.13816992;0;7.391310309;5.945391769;107608.5932;0.55708285;0.001147118
556677;35;Placebo;23.890847;44.14819664;19.38669388;34.53810152;216841.8896;488961.8412;0.828250509;155.5499762;0;0;0;0;47.15470809;0;0.444833857;0.298215884;9640.995123;0.124521883;0.001075281
556677;35;[0, 10, 20, 30, 40];23.90820808;44.22413888;19.40909373;34.614224;220377.229;497795.0656;0.658695986;2761.507576;0;160.7484841;109.5316096;159.822891;47.15470809;0;7.125659183;5.568545782;83744.80468;0.546318038;0.001075281
370319;35;Placebo;23.85846948;43.99486465;18.47708642;32.36763564;280909.0817;630356.9817;1.929629326;75.27875035;0;0;0;0;58.90070038;0;0.41072325;0.226228795;12634.70551;0.124199588;0.001178362
370319;35;[0, 10, 20, 30, 40];23.87658629;44.0716991;18.50369766;32.44967127;282966.1939;635701.8353;1.605392289;1651.741051;0;192.5173767;132.9051424;175.7034994;58.90070038;0;8.019743233;5.905676787;117713.7442;0.589706439;0.001178362
964114;35;Placebo;23.89937843;44.14640136;19.81401492;35.46556912;262948.1747;591741.3399;1.412559854;132.8524791;0;0;0;0;53.34566392;0;0.333058021;0.233136488;9598.2918;0.100565524;0.000854774
964114;35;[0, 10, 20, 30, 40];23.92091182;44.23938286;19.83771741;35.55207164;267324.6624;602642.4017;1.074871062;3553.502946;0;167.9680009;117.3512379;193.2329322;53.34566392;0;8.868101769;7.142300566;122336.3524;0.62981518;0.000854774
188109;35;Placebo;23.82749958;43.7880396;19.29452057;34.07691443;277369.6829;619674.3557;0.581139698;105.1431536;0;0;0;0;50.22734553;0;0.389528781;0.256167893;10209.33991;0.145033508;0.000927545
188109;35;[0, 10, 20, 30, 40];23.8352553;43.82210675;19.3024063;34.10568852;281095.5793;629498.7548;0.541319703;2364.51695;0;160.8056821;111.7933098;217.9449417;50.22734553;0;8.4563832;6.592109257;122844.3743;0.626699806;0.000927545
466719;35;Placebo;23.79005228;43.68667831;19.77737378;35.16628585;312592.0876;697423.3242;1.742137089;83.45069201;0;0;0;0;57.17061819;0;0.441333118;0.29834303;13611.73593;0.146236033;0.001416182
466719;35;[0, 10, 20, 30, 40];23.82268107;43.82638413;19.81227868;35.29686367;315496.3263;705764.327;1.343149045;1741.741443;0;180.7200047;126.2168922;218.9083074;57.17061819;0;8.675657187;6.989255068;141005.1976;0.638492436;0.001416182
185468;35;Placebo;23.79405004;43.75562683;19.40171854;34.52144906;305294.6872;683615.8261;3.585933605;115.5261091;0;0;0;0;56.45563723;0;0.432211998;0.281787797;17735.58475;0.140070327;0.001903262
185468;35;[0, 10, 20, 30, 40];23.81144963;43.82812693;19.42238623;34.59035886;307789.7295;689445.4251;3.195011417;2380.475392;0;180.9617089;125.7494154;159.9456536;56.45563723;0;8.371450414;6.599940559;136099.7798;0.619584529;0.001903262
144046;35;Placebo;23.88211607;44.09669292;19.77986378;35.35121402;228267.4176;513891.57;1.523237348;133.207347;0;0;0;0;54.50991993;0;0.474710285;0.322146522;13245.00252;0.147483368;0.001869733
144046;35;[0, 10, 20, 30, 40];23.89653008;44.15898048;19.79672643;35.41165226;231011.0721;520157.7758;1.322884025;2590.121419;0;177.0365811;122.4114011;168.8538198;54.50991993;0;8.178293947;6.56010034;99790.08323;0.60725199;0.001869733
496818;35;Placebo;23.84782744;43.97459645;19.861057;35.51236934;297881.2204;668533.0591;1.726610684;133.6467958;0;0;0;0;56.95554285;0;0.451700193;0.313994239;13745.13827;0.128371812;0.001315106
496818;35;[0, 10, 20, 30, 40];23.85624146;44.00979407;19.87027662;35.54549289;300806.5015;675535.477;1.583479186;2442.652422;0;189.2338019;130.0711265;180.9270377;56.95554285;0;7.620821035;6.137901856;120602.9189;0.573762102;0.001315106
496571;35;Placebo;23.83635885;43.90407266;19.28924553;34.28520806;271121.0705;608698.6266;0.767745189;161.6245187;0;0;0;0;55.29382861;0;0.477246503;0.33692097;11878.59925;0.149947052;0.000968373
496571;35;[0, 10, 20, 30, 40];23.88412458;44.11182437;19.34119941;34.46571767;274595.8468;618134.1637;0.415457503;2735.527817;0;181.4045893;125.1011962;199.8392523;55.29382861;0;7.948626202;6.224725728;113111.1188;0.592808869;0.000968373
719625;35;Placebo;23.74750262;43.56276301;19.6119283;34.90370202;260430.3776;583900.359;3.859138407;128.222737;0;0;0;0;60.34184125;0;0.541065325;0.371732757;18401.24169;0.158475536;0.00092327
719625;35;[0, 10, 20, 30, 40];23.77383392;43.67015121;19.64076305;35.00343424;262368.332;588726.3198;3.298235015;1936.868311;0;204.1426417;139.5798405;148.1268931;60.34184125;0;7.127248945;5.688296603;102229.6297;0.557013782;0.00092327
772258;35;Placebo;23.80773235;43.78146716;19.07152113;33.67227512;242846.4588;546210.8497;2.600776599;132.3006225;0;0;0;0;52.50446981;0;0.515186455;0.331359958;14892.96103;0.167230765;0.002234692
772258;35;[0, 10, 20, 30, 40];23.81846849;43.82787421;19.08303044;33.7128466;246501.6783;554778.5179;2.400070937;3140.443047;0;157.5654458;111.7301231;226.8448671;52.50446981;0;9.727509335;7.508340171;124710.7782;0.693411276;0.002234692
196374;35;Placebo;23.78930752;43.6934112;19.20380138;33.75413621;246729.6356;555132.6554;3.793956739;84.27412338;0;0;0;0;39.83875927;0;0.485162906;0.298255855;15615.8302;0.155413482;0.001583544
196374;35;[0, 10, 20, 30, 40];23.79645091;43.72292916;19.21076409;33.77873355;249231.3515;561750.6996;3.645047271;1388.284479;0;120.3967405;85.20497322;196.0557871;39.83875927;0;9.569327791;7.414271666;124179.4248;0.682139481;0.001583544
615178;35;Placebo;23.69441523;43.35908019;19.78118093;35.0732972;245982.5165;551378.3227;3.925364277;149.9694528;0;0;0;0;52.32864059;0;0.572368963;0.37886795;20246.17132;0.188559989;0.001423036
615178;35;[0, 10, 20, 30, 40];23.73063785;43.51070877;19.82003863;35.21640893;247282.5797;554801.7609;3.204344437;1607.193561;0;185.4725091;125.0125715;132.3394512;52.32864059;0;6.029923743;4.843568502;84799.04255;0.51004428;0.001423036
350112;35;Placebo;23.75426026;43.53314893;18.2433898;31.70910024;302029.8123;675472.2654;3.204858977;149.7330529;0;0;0;0;52.92587636;0;0.506444296;0.298800252;16755.56127;0.162449022;0.002362038
350112;35;[0, 10, 20, 30, 40];23.76642988;43.58437761;18.25682266;31.75280424;305025.362;682576.8763;2.957155211;2638.954874;0;175.8257489;120.8171237;159.05955;52.92587636;0;7.565751505;5.500373271;122707.7145;0.585870137;0.002362038
743497;35;Placebo;23.86121149;44.00142751;19.46025007;34.52419086;257622.1776;578635.2331;1.929006457;123.0805391;0;0;0;0;51.36362153;0;0.467613487;0.305774974;12967.44897;0.150997882;0.000824034
743497;35;[0, 10, 20, 30, 40];23.88432773;44.10046276;19.48581828;34.61672541;260569.7705;586213.3399;1.539808831;2354.526053;0;172.4677237;118.2054749;142.8288601;51.36362153;0;7.438622967;5.830506916;102660.2731;0.575474251;0.000824034
556677;35;Placebo;23.89958401;44.18870539;18.39163356;32.34561824;196196.7123;443106.9907;0.844488373;128.4216813;0;0;0;0;49.5053794;0;0.446737039;0.266846723;8589.445897;0.125229481;0.001075281
556677;35;[0, 10, 20, 30, 40];23.91548303;44.25841478;18.41488745;32.41671004;199133.9251;449992.3759;0.700053624;2554.167511;0;156.7015347;109.2442329;210.0787399;49.5053794;0;8.743038151;6.420385595;90239.34104;0.63200545;0.001075281
784125;35;Placebo;23.79624413;43.70473418;20.10555243;35.92843554;302762.8789;676695.8246;2.429894921;116.116899;0;0;0;0;61.64701421;0;0.443169932;0.309037319;12973.17844;0.146081266;0.001288777
784125;35;[0, 10, 20, 30, 40];23.81562772;43.78854504;20.12595594;36.00757667;306554.4029;686265.3302;2.097148132;2950.656632;0;194.5497597;135.8083538;159.9937889;61.64701421;0;8.706421163;7.161294213;137930.7917;0.636280957;0.001288777
772258;35;Placebo;23.81125526;43.79227497;18.61170972;32.67407566;216041.3419;486891.4266;2.592624179;133.3434817;0;0;0;0;53.77286563;0;0.514944116;0.322085066;13707.99822;0.167208243;0.002234692
772258;35;[0, 10, 20, 30, 40];23.82057666;43.83259842;18.62187597;32.70847663;218938.7156;493797.1599;2.415856756;2436.460868;0;174.8514633;120.9162629;131.7360227;53.77286563;0;8.077763153;6.026772423;94809.11538;0.613826226;0.002234692
812401;35;Placebo;23.76022564;43.64647281;18.95217417;33.40265583;270766.0234;607027.7068;3.110500658;140.2044313;0;0;0;0;49.5251098;0;0.498102007;0.320738146;17999.52615;0.149305145;0.001269303
812401;35;[0, 10, 20, 30, 40];23.77694501;43.71674241;18.97054327;33.46395407;273344.1656;613065.6937;2.752826227;2597.689074;0;166.3704119;113.8271967;158.2156131;49.5251098;0;7.329728935;5.608504686;108698.5094;0.564413641;0.001269303
629634;35;Placebo;23.80528872;43.77441248;19.35403517;34.36770863;280528.6687;629056.9574;1.756512562;99.30844103;0;0;0;0;66.77148347;0;0.446671242;0.299857669;12536.27342;0.136994297;0.001733444
629634;35;[0, 10, 20, 30, 40];23.83250007;43.89078983;19.38368823;34.47372527;283753.8067;637691.0754;1.387359441;2179.44706;0;203.8679603;143.9343234;277.5977155;66.77148347;0;9.382167289;7.379019307;136751.9044;0.669724312;0.001733444
515102;35;Placebo;23.86722451;44.11484763;19.09128651;33.86013793;241229.3404;543820.4577;1.481993873;116.5888836;0;0;0;0;61.13929931;0;0.493960301;0.319360741;14496.03638;0.123334524;0.001561991
515102;35;[0, 10, 20, 30, 40];23.88169802;44.17514353;19.10991787;33.9204416;243194.4277;548293.6207;1.245638076;2139.833498;0;195.9562683;135.9878722;169.9709715;61.13929931;0;8.403590914;6.466101388;107088.0491;0.604479546;0.001561991
767818;35;Placebo;23.85947908;44.00431535;18.41979996;32.36791254;237616.6379;534603.4686;2.545951863;133.6882284;0;0;0;0;54.04424112;0;0.478135279;0.288451211;14608.99975;0.143785089;0.002062874
767818;35;[0, 10, 20, 30, 40];23.86312665;44.01946541;18.4246855;32.38258528;240623.2307;541340.7124;2.468392208;2678.909562;0;172.813893;120.0797502;163.1646367;54.04424112;0;8.475216091;6.23966988;107888.2956;0.621566126;0.002062874
392568;35;Placebo;23.82227938;43.87771484;18.7998723;33.21254755;266000.5894;596189.1553;3.056549832;102.466893;0;0;0;0;54.48110817;0;0.501672987;0.315695428;14828.1579;0.156995734;0.001683632
392568;35;[0, 10, 20, 30, 40];23.84042814;43.9546428;18.82129433;33.28262485;269633.2863;605316.241;2.674965634;2616.609361;0;145.7709807;107.2709117;197.9410943;54.48110817;0;11.88697118;9.076735183;160371.1759;0.781798624;0.001683632
991013;35;Placebo;23.86106513;44.04427715;18.85747367;33.37613359;243856.7816;548833.6087;2.30907493;129.7423157;0;0;0;0;44.03845461;0;0.415753926;0.27210124;11731.63593;0.127073007;0.001067602
991013;35;[0, 10, 20, 30, 40];23.87899322;44.11824485;18.87892806;33.44285317;246756.9193;556347.907;1.93237885;2309.973848;0;152.4111767;103.3049541;133.1198131;44.03845461;0;6.759927837;5.120104167;89220.87785;0.5192639;0.001067602
414713;35;Placebo;23.80004062;43.70954641;19.56949778;34.72922018;282560.5039;632572.0076;1.945987958;104.3019274;0;0;0;0;48.3690831;0;0.480417944;0.318900304;14126.96698;0.165191345;0.00139774
414713;35;[0, 10, 20, 30, 40];23.81421045;43.77024919;19.58591357;34.78735717;284562.6522;638014.1973;1.759147698;1250.342129;0;170.5939578;115.0686445;127.320896;48.3690831;0;6.274348524;4.958009481;95584.19012;0.514132927;0.00139774
24605;35;Placebo;23.82669243;43.886531;19.08245931;33.6832003;259043.7184;581916.4503;2.111506006;117.0491546;0;0;0;0;47.79136498;0;0.405663618;0.253024628;11639.92936;0.123732752;0.001219144
24605;35;[0, 10, 20, 30, 40];23.85487875;44.0071125;19.11802746;33.80098104;262045.5052;589035.3391;1.581292583;3035.246058;0;155.1672808;107.3370233;210.5640381;47.79136498;0;8.143918142;6.256902874;111632.9481;0.597953775;0.001219144
62949;35;Placebo;23.81533653;43.8673177;19.72316991;35.20467949;327573.537;736274.8795;2.888135721;84.83235561;0;0;0;0;50.1577832;0;0.436481275;0.299614207;16993.79248;0.12506776;0.001140799
62949;35;[0, 10, 20, 30, 40];23.84632788;43.99648925;19.75730555;35.32502643;329576.1177;741553.0913;2.247505605;2165.688369;0;157.5179493;110.1564585;164.9862709;50.1577832;0;8.813464807;7.082553877;150697.5247;0.634107507;0.001140799
555412;35;Placebo;23.85586628;44.00907878;17.46217496;30.41163958;260951.5342;588675.7727;2.171107697;147.3037416;0;0;0;0;49.33987171;0;0.534520606;0.307395892;15102.72733;0.152134602;0.001279864
555412;35;[0, 10, 20, 30, 40];23.88377557;44.12761934;17.50484779;30.52774979;263046.2635;594191.6992;1.693868504;1827.943263;0;173.435242;117.1802966;136.8642357;49.33987171;0;6.347120331;4.355128614;90522.69412;0.506408753;0.001279864
408428;35;Placebo;23.80176298;43.76844397;18.52654774;32.37198469;270814.443;608102.9607;3.845620967;138.7370664;0;0;0;0;59.7264467;0;0.540265349;0.325025927;19488.01465;0.171096094;0.001500631
408428;35;[0, 10, 20, 30, 40];23.8141854;43.82083436;18.53982317;32.4159342;273456.1882;614996.2975;3.546203135;1820.194193;0;201.4621258;137.6871345;159.9585582;59.7264467;0;7.248171106;5.35333849;107790.2912;0.563470278;0.001500631
35653;35;Placebo;23.83096979;43.94183184;19.6683732;35.14079565;278588.2466;626863.3129;3.519232311;131.6824771;0;0;0;0;58.91550221;0;0.448303856;0.301086371;18918.21802;0.1359976;0.001163298
35653;35;[0, 10, 20, 30, 40];23.83096979;43.94183184;19.66837167;35.14079327;282226.6906;635121.805;3.519232311;2942.185019;0;187.8363119;130.7176485;185.5816957;58.91550221;0;8.485763884;6.782088886;128469.9436;0.622335051;0.001163298
977240;35;Placebo;23.84909137;43.94728282;19.65256834;35.04851346;274217.038;616149.6031;2.035858044;95.98605208;0;0;0;0;53.04043117;0;0.359927791;0.244257855;10576.9493;0.115998838;0.001092391
977240;35;[0, 10, 20, 30, 40];23.86208177;44.00312211;19.66656979;35.09964129;277869.2723;625328.401;1.833348453;2650.091539;0;159.7229332;113.1139492;202.211468;53.04043117;0;9.720605573;7.776599861;137733.8945;0.676480903;0.001092391
237057;35;Placebo;23.87590349;44.09257293;18.72685214;33.13069535;282783.144;635937.0032;3.112686893;145.351067;0;0;0;0;61.4813743;0;0.441984751;0.279309427;16156.83573;0.123006067;0.001297712
237057;35;[0, 10, 20, 30, 40];23.88438015;44.12827068;18.73779237;33.16543163;285709.3808;642908.6979;2.916400199;2467.956465;0;211.4135519;143.6991729;140.0738528;61.4813743;0;6.87791276;5.145711685;106712.046;0.530519377;0.001297712
564816;35;Placebo;23.86617141;44.02131824;19.4236375;34.41263319;310526.2807;695779.5188;1.667672065;100.0305578;0;0;0;0;44.40567704;0;0.427380088;0.263128403;12927.13432;0.121185853;0.001688784
564816;35;[0, 10, 20, 30, 40];23.89310789;44.13555544;19.45787547;34.52949287;313310.4053;703290.5326;1.268695831;2226.193689;0;143.2738706;99.29829995;232.1844394;44.40567704;0;8.314046788;6.506349399;134026.6104;0.604695827;0.001688784
925025;35;Placebo;23.89251381;44.15386443;19.87556047;35.61984788;209545.6024;472488.2097;1.445146589;92.24154469;0;0;0;0;57.762619;0;0.398231702;0.282818413;10405.5504;0.1121014;0.001316323
925025;35;[0, 10, 20, 30, 40];23.90872512;44.22461444;19.89252333;35.68365376;212205.6042;479305.8229;1.222370044;1965.083796;0;189.8028352;130.7320001;135.5313055;57.762619;0;7.932711635;6.409377626;88785.41696;0.580443443;0.001316323
801589;35;Placebo;23.92629181;44.26691455;18.90123702;33.62705982;277303.676;623972.8773;1.126638537;113.1033339;0;0;0;0;63.45420409;0;0.548495704;0.36406802;14215.3462;0.162911276;0.001351518
801589;35;[0, 10, 20, 30, 40];23.92629181;44.26691455;18.90122272;33.62703719;279883.2383;630227.131;1.126638537;1767.700299;0;211.5112596;145.0777561;163.9493142;63.45420409;0;7.655771804;5.808525741;111725.8606;0.586423743;0.001351518
993913;35;Placebo;23.81215984;43.7821189;18.63955531;32.82235128;239241.0996;537386.9874;2.111610411;127.6533889;0;0;0;0;53.22885732;0;0.494647853;0.312598468;12950.60276;0.172949943;0.001394611
993913;35;[0, 10, 20, 30, 40];23.85869925;43.98524304;18.69731788;33.01331831;241504.5896;543852.3272;1.453295349;1910.8746;0;178.8251276;122.5337145;108.0528414;53.22885732;0;7.401310999;5.55188241;94768.44139;0.578859465;0.001394611
988097;35;Placebo;23.86167164;43.97919632;18.27037967;32.09590312;305463.2127;684483.4975;0.960604112;171.1825053;0;0;0;0;55.95073934;0;0.444452051;0.261421526;12522.50209;0.132215889;0.001980176
988097;35;[0, 10, 20, 30, 40];23.87304401;44.02899948;18.28522107;32.14324524;309556.0062;694485.2337;0.870273709;3277.426538;0;181.9570405;125.7991098;154.6237175;55.95073934;0;8.123335453;5.926418053;130634.5067;0.602338558;0.001980176
840013;35;Placebo;23.78663126;43.73416669;19.55869032;34.69553584;252825.2604;569865.4703;3.937812211;90.7720256;0;0;0;0;46.66672513;0;0.402846425;0.252341339;15674.18526;0.134519727;0.001575794
840013;35;[0, 10, 20, 30, 40];23.79871911;43.78461104;19.57269339;34.74406585;255018.3152;575108.8289;3.609886999;1901.847875;0;162.2292989;109.9810935;111.5700292;46.66672513;0;6.539656208;5.154188784;92572.93957;0.513634757;0.001575794
936052;35;Placebo;23.86242097;43.99504517;19.28895795;34.32139793;274559.2014;615921.5707;1.164739786;121.3984607;0;0;0;0;49.21199275;0;0.416522486;0.295689077;10696.05224;0.109560208;0.000929872
936052;35;[0, 10, 20, 30, 40];23.88220313;44.08046533;19.31102775;34.39599439;277770.6169;624000.1979;0.931569158;2520.780385;0;162.1494169;111.6673685;206.8847069;49.21199275;0;7.837234841;6.119460808;113213.3672;0.575928325;0.000929872
954620;35;Placebo;23.75606228;43.56531349;19.91018032;35.4728139;244391.7138;548581.6228;4.459956575;107.8010886;0;0;0;0;41.03787305;0;0.420015925;0.283250723;17380.19333;0.145200446;0.001213081
954620;35;[0, 10, 20, 30, 40];23.75606228;43.56531349;19.91017818;35.47281054;248409.5641;558634.8672;4.459956575;2741.162244;0;129.1383971;90.32509439;169.8155582;41.03787305;0;8.716514257;7.091068627;117542.5476;0.648661171;0.001213081
934793;35;Placebo;23.80634718;43.79200018;18.51623524;32.46139158;263866.2814;592223.7554;1.176855722;87.45367621;0;0;0;0;40.80256093;0;0.392222343;0.238470078;10596.5519;0.118377206;0.001828332
934793;35;[0, 10, 20, 30, 40];23.81625851;43.83454462;18.52859966;32.50023649;266873.949;599827.3116;1.07016975;2094.506993;0;123.6291277;87.36888993;233.6391051;40.80256093;0;9.539742682;7.101948666;130120.1575;0.666893392;0.001828332
322904;35;Placebo;23.8668006;44.08621474;18.9173377;33.58037411;231405.4586;522054.9242;2.116846194;99.70652717;0;0;0;0;55.73635576;0;0.48253623;0.316668826;14541.16677;0.131448843;0.001510874
322904;35;[0, 10, 20, 30, 40];23.881149;44.1462534;18.9363206;33.63885525;234285.9237;529105.2818;1.863380313;2270.991606;0;160.7033235;115.324066;276.6988379;55.73635576;0;10.55191541;8.086784488;126488.18;0.714067089;0.001510874
720572;35;Placebo;23.8094522;43.79741515;18.56653188;32.59178613;267601.5853;601106.7831;3.915012833;148.4794608;0;0;0;0;54.53653522;0;0.525811328;0.325220763;18667.65639;0.161123602;0.001812316
720572;35;[0, 10, 20, 30, 40];23.81777113;43.83230689;18.57605212;32.62298149;270517.3665;608098.9472;3.703738621;2430.687501;0;180.2501245;124.1300298;201.7799316;54.53653522;0;7.68810177;5.705081283;112788.265;0.591103003;0.001812316
316307;35;Placebo;23.85088023;43.99224483;18.43346334;32.30620218;229104.628;515887.4557;0.870669871;165.1479878;0;0;0;0;52.94158756;0;0.569213024;0.3221786;12773.24442;0.161696235;0.000711645
316307;35;[0, 10, 20, 30, 40];23.86134461;44.03729603;18.44924041;32.35407414;231692.8833;522242.8056;0.780437291;1974.568651;0;181.7785103;123.6036242;158.4934573;52.94158756;0;6.88327955;5.031742257;85089.92476;0.539905182;0.000711645
976478;35;Placebo;23.77441107;43.61350565;18.52189598;32.4228178;214500.9214;482064.4137;3.03788623;133.4738622;0;0;0;0;43.14601451;0;0.494075864;0.289864954;13028.12239;0.172381053;0.001991479
976478;35;[0, 10, 20, 30, 40];23.81069539;43.76979469;18.56545252;32.56545027;216843.5789;488145.8336;2.365247052;2063.901257;0;146.0282159;99.5892663;146.5779992;43.14601451;0;7.229027738;5.368708729;84013.91926;0.563135134;0.001991479
268866;35;Placebo;23.76993513;43.6545443;19.57091488;34.74158654;273290.9375;613715.6579;2.471589382;92.86532893;0;0;0;0;55.95167712;0;0.441034883;0.29673504;15070.71608;0.14637869;0.001000574
268866;35;[0, 10, 20, 30, 40];23.77476868;43.67512541;19.57583935;34.75980323;276380.1434;621799.8689;2.386203851;1800.602127;0;172.5696909;121.5244035;219.2846972;55.95167712;0;9.125686202;7.270210419;132323.0967;0.665282255;0.001000574
267807;35;Placebo;23.84444328;43.96110398;18.336405;32.11033558;249348.5433;560525.1137;0.933265534;111.7956242;0;0;0;0;56.75010378;0;0.397417712;0.237349929;8934.996799;0.107520252;0.001103282
267807;35;[0, 10, 20, 30, 40];23.84444328;43.96110398;18.336405;32.11033558;252366.9438;567689.0897;0.933265534;2373.697631;0;190.1521862;130.2780191;190.9124744;56.75010378;0;7.443612169;5.411434329;98449.28098;0.557536962;0.001103282
99088;35;Placebo;23.80932585;43.82592689;18.18045069;31.82150648;302173.6398;678948.6167;4.530888801;128.5183504;0;0;0;0;52.23917988;0;0.546231461;0.328219429;24940.92799;0.169970892;0.001519519
99088;35;[0, 10, 20, 30, 40];23.8317437;43.91947607;18.20478334;31.89968589;305034.1126;686152.8389;3.984020072;2590.173125;0;159.4754555;112.3800136;188.6913184;52.23917988;0;9.385151161;6.846391199;150986.1167;0.671461775;0.001519519
835405;35;Placebo;23.79932822;43.70188092;19.50351652;34.59017379;247293.3815;554319.698;2.823553768;123.0357558;0;0;0;0;52.00643886;0;0.449205894;0.297253595;13111.02605;0.152179093;0.001563734
835405;35;[0, 10, 20, 30, 40];23.8148207;43.76810553;19.52068567;34.65192505;250122.4519;561522.2527;2.527568096;2185.365706;0;177.4701929;120.9058361;158.9802054;52.00643886;0;7.037453128;5.55331981;94641.41814;0.551540141;0.001563734
232539;35;Placebo;23.80044042;43.76881996;19.1744369;33.91421357;291506.0546;653373.6004;2.230461446;96.46090684;0;0;0;0;52.81189875;0;0.40242056;0.258212962;13233.13797;0.125982484;0.002104775
232539;35;[0, 10, 20, 30, 40];23.80044042;43.76881996;19.1744369;33.91421357;294967.4957;661937.9245;2.230461446;2400.740238;0;158.8013624;112.5557671;235.8237982;52.81189875;0;9.67930701;7.51717877;147022.6378;0.683445974;0.002104775
397091;35;Placebo;23.6699566;43.30818647;17.84908848;30.74084881;236199.7879;531860.834;6.968548286;135.0335896;0;0;0;0;58.61766777;0;0.687594682;0.374991126;26401.45948;0.205627009;0.001441474
397091;35;[0, 10, 20, 30, 40];23.67644805;43.33438308;17.85580052;30.76211728;239230.8098;539127.8031;6.771550976;2261.075335;0;185.3487239;129.4899227;178.1616846;58.61766777;0;8.451762873;5.982992431;113604.9749;0.647532031;0.001441474
504821;35;Placebo;23.81940854;43.85727533;19.77850752;35.32856937;272658.5047;613907.2849;2.916345544;135.0286967;0;0;0;0;61.31878069;0;0.45194588;0.309270512;15424.61513;0.148383167;0.001521432
504821;35;[0, 10, 20, 30, 40];23.81940854;43.85727533;19.77850752;35.32856937;275914.6373;621529.714;2.916345544;2546.733121;0;201.274028;138.9225169;209.2474691;61.31878069;0;7.84943717;6.306549442;115852.9339;0.593829311;0.001521432
519705;35;Placebo;23.79997878;43.75312851;17.8710803;31.1469797;244726.5041;548486.1757;1.937810139;93.06237653;0;0;0;0;44.02265088;0;0.405185562;0.240909411;11312.86501;0.11873751;0.001093474
519705;35;[0, 10, 20, 30, 40];23.8071297;43.78318384;17.8791869;31.17163018;248494.8259;558339.9148;1.83177064;2243.599774;0;141.2800483;98.17635203;199.485451;44.02265088;0;8.324670063;5.91171305;109172.168;0.610854694;0.001093474
439931;35;Placebo;23.74875565;43.56029992;19.65029933;34.80732585;254202.2747;571722.9033;5.089244514;107.9721742;0;0;0;0;49.69670259;0;0.490125975;0.305214419;18814.15419;0.183349665;0.001267019
439931;35;[0, 10, 20, 30, 40];23.74875565;43.56029992;19.65029933;34.80732585;257314.7197;579398.7503;5.089244514;2111.81078;0;160.7343156;111.5133989;168.757237;49.69670259;0;8.097948422;6.449533193;113632.7007;0.623415914;0.001267019
24605;35;Placebo;23.88060472;44.09031613;19.85859888;35.52667614;281694.8541;634038.5583;2.219566495;100.6199037;0;0;0;0;52.14352698;0;0.413901934;0.285931389;13360.82514;0.126947246;0.001219144
24605;35;[0, 10, 20, 30, 40];23.9036608;44.18972266;19.88395344;35.61947883;284242.7365;640569.4677;1.768222095;2237.596358;0;171.9240334;118.3659641;219.3629261;52.14352698;0;7.857893968;6.330743225;117043.8928;0.58362462;0.001219144
348674;35;Placebo;23.80967752;43.77798707;18.83765408;33.10050589;249294.2817;558899.2688;2.227156255;129.8980232;0;0;0;0;47.1821862;0;0.480892303;0.285953714;13545.64514;0.15702484;0.002055869
348674;35;[0, 10, 20, 30, 40];23.80967752;43.77798707;18.83765408;33.10050589;252737.1913;567142.474;2.227156255;2619.970408;0;152.6534939;105.7842887;181.2188027;47.1821862;0;8.16836907;6.163117209;109376.9503;0.615890503;0.002055869
612591;35;Placebo;23.87821749;44.12380101;19.03654032;33.57097214;220359.2951;497873.1173;2.233968476;142.1889537;0;0;0;0;56.19482269;0;0.453267596;0.27705556;13431.42972;0.126866311;0.001432016
612591;35;[0, 10, 20, 30, 40];23.89891161;44.21072719;19.06198525;33.65623364;222198.3044;501879.423;1.779198724;2311.225447;0;185.2939231;127.5552527;187.5856134;56.19482269;0;7.841372002;5.970127493;92762.77925;0.581209669;0.001432016
